zip,lat,lng,population,density
2767,41.93939,-71.05191,15337,239.2
2769,41.84394,-71.24559,12809,105.4
2770,41.75875,-70.84048,5716,68.2
2771,41.83787,-71.31736,15573,326.9
2777,41.75699,-71.21208,17231,293.9
2779,41.83492,-71.07543,6789,158.7
2780,41.90743,-71.11939,52530,612.3
2790,41.59967,-71.08266,16725,119.8
2791,41.52262,-71.08266,316,93.7
2802,41.95221,-71.4559,531,1060.2
2804,41.43546,-71.77196,2661,87.1
2806,41.7443,-71.31453,17113,807.3
2807,41.17762,-71.57854,829,35.2
2808,41.40606,-71.74802,2561,130.3
2809,41.68266,-71.26938,22317,880.3
2812,41.47625,-71.66094,1432,138.4
2813,41.3971,-71.67003,8017,84.4
2814,41.89959,-71.69888,7421,66.0
2815,41.77723,-71.66177,178,25.3
2816,41.69035,-71.61954,33246,347.4
2817,41.6291,-71.66711,6598,50.6
2818,41.64214,-71.49307,19869,361.4
2822,41.56736,-71.63348,6139,43.6
2823,41.73328,-71.54479,20,36.2
2824,41.99934,-71.56322,375,770.0
2825,41.78212,-71.72596,5861,41.1
2826,41.98248,-71.64539,615,97.5
2827,41.69792,-71.73847,2441,44.0
2828,41.87672,-71.56065,7058,627.0
2829,41.89377,-71.59129,63,40.0
2830,41.98016,-71.6484,6936,131.2
2831,41.74461,-71.58442,3665,131.6
2832,41.50469,-71.72807,4950,77.1
2833,41.48117,-71.77787,662,73.0
2835,41.51479,-71.37742,5545,228.5
2836,41.45145,-71.62027,47,64.4
2837,41.51524,-71.16455,3601,67.7
2838,41.96552,-71.47628,4007,1107.6
2839,41.9433,-71.64581,1690,151.4
2840,41.47838,-71.31993,23615,1252.8
2841,41.51261,-71.32522,1414,1584.7
2842,41.51739,-71.27667,16920,521.1
2852,41.58809,-71.46094,23269,291.5
2857,41.82705,-71.63083,8095,72.4
2858,41.96354,-71.64893,280,174.9
2859,41.9665,-71.7464,6803,95.0
2860,41.87036,-71.38855,47372,3426.7
2861,41.87863,-71.35228,27928,3019.1
2863,41.89005,-71.39336,22481,7270.3
2864,41.97025,-71.41978,36383,530.7
2865,41.91251,-71.44822,18033,422.6
2871,41.58384,-71.2564,17635,398.9
2872,41.61718,-71.32886,105,6.8
2873,41.5257,-71.77734,89,9.1
2874,41.51543,-71.46985,6715,166.6
2875,41.46052,-71.63848,206,44.8
2876,41.99801,-71.58301,444,860.5
2878,41.60905,-71.17413,16260,216.0
2879,41.42865,-71.53837,22628,221.2
2881,41.4825,-71.52694,7183,823.4
2882,41.4253,-71.46816,12984,390.4
2885,41.72821,-71.26287,11138,698.3
2886,41.70493,-71.45892,30925,755.9
2888,41.74909,-71.41123,18951,1240.8
2889,41.70602,-71.39106,27533,1257.2
2891,41.36043,-71.79429,21698,318.8
2892,41.50226,-71.60174,5704,80.9
2893,41.69856,-71.51566,31025,1529.4
2894,41.44761,-71.69759,554,50.9
2895,42.00103,-71.49923,43081,2142.4
2896,41.97285,-71.55027,11683,195.9
2898,41.52184,-71.67166,1745,56.7
2903,41.81902,-71.41003,12309,2832.2
2904,41.86058,-71.43539,32462,2421.3
2905,41.78769,-71.39886,24780,2555.1
2906,41.83964,-71.38963,26327,3279.8
2907,41.79867,-71.42581,31427,5496.3
2908,41.83877,-71.43926,39661,4501.1
2909,41.81825,-71.45078,44445,5482.1
2910,41.77552,-71.43564,23406,2632.3
2911,41.85467,-71.47325,14963,2311.3
2912,41.82783,-71.39959,4824,9408.3
2914,41.81326,-71.36608,21397,1683.6
2915,41.77725,-71.34906,16848,1180.2
2916,41.84438,-71.35258,8725,1269.7
2917,41.90615,-71.52365,15068,271.3
2918,41.84386,-71.43499,2944,7307.6
2919,41.82733,-71.52002,29473,484.1
2920,41.76719,-71.4655,36332,1567.7
2921,41.76292,-71.51571,12673,375.7
3031,42.87056,-71.60683,11873,135.2
3032,42.99063,-71.34383,6031,91.9
3033,42.74643,-71.67054,5697,110.9
3034,43.06269,-71.31106,4197,49.9
3036,42.96719,-71.25083,5263,78.1
3037,43.1395,-71.2535,4791,38.0
3038,42.88867,-71.27932,34622,372.9
3042,43.05009,-71.07467,7300,108.2
3043,42.99581,-71.81514,1347,17.5
3044,42.98899,-71.12494,4783,107.5
3045,43.01994,-71.57035,14013,150.7
3046,43.10178,-71.60548,3055,38.2
3047,42.94029,-71.87053,1816,26.6
3048,42.74668,-71.76268,3414,46.5
3049,42.7494,-71.58338,8530,103.8
3051,42.76394,-71.40716,25476,347.8
3052,42.84302,-71.455,8495,219.8
3053,42.87927,-71.38702,25930,240.3
3054,42.85471,-71.51878,27604,327.2
3055,42.81783,-71.67361,16258,247.1
3057,42.90265,-71.6861,2630,56.7
3060,42.74135,-71.45936,32223,1896.9
3062,42.72212,-71.49556,28713,921.6
3063,42.7795,-71.51939,15630,744.0
3064,42.77886,-71.47466,14565,1360.1
3070,42.97702,-71.68664,6143,55.1
3071,42.74892,-71.8747,5274,62.3
3076,42.73354,-71.324,14333,210.1
3077,43.03219,-71.19945,10837,145.2
3079,42.79023,-71.22024,30646,476.3
3082,42.90197,-71.77545,1676,22.4
3084,42.82856,-71.85495,1367,23.7
3086,42.82741,-71.76967,4183,57.4
3087,42.80758,-71.29945,15922,229.9
3101,42.98881,-71.4659,3148,1588.2
3102,43.00797,-71.49134,33755,1437.7
3103,42.95536,-71.44463,37659,1582.7
3104,43.00926,-71.4411,35274,1634.0
3106,43.07097,-71.43651,14923,160.0
3109,42.96594,-71.40167,10118,539.0
3110,42.94065,-71.53023,23580,277.7
3215,44.03605,-71.48109,269,0.5
3216,43.44656,-71.79374,2105,20.4
3217,43.71492,-71.63033,2207,75.9
3218,43.33465,-71.28803,1202,30.3
3220,43.46793,-71.4758,7376,94.1
3221,43.25482,-71.96122,2210,17.4
3222,43.62895,-71.78234,6135,33.2
3223,43.84784,-71.67597,3398,18.8
3224,43.35171,-71.54691,2458,22.2
3225,43.36001,-71.23828,3770,52.4
3226,43.70259,-71.51086,998,28.1
3227,43.81419,-71.45712,1399,10.5
3229,43.19792,-71.69677,5976,53.3
3230,43.52685,-71.8622,1539,14.8
3231,43.45555,-71.75551,80,107.9
3233,43.42325,-71.93322,171,148.6
3234,43.21484,-71.33914,4896,54.9
3235,43.44831,-71.67208,8843,114.4
3237,43.42997,-71.38233,2313,23.5
3238,43.98168,-71.88701,52,20.0
3240,43.57599,-71.97221,1248,11.6
3241,43.71149,-71.81915,1115,11.6
3242,43.17365,-71.8224,6161,53.9
3243,43.5276,-71.7644,924,13.9
3244,43.11822,-71.9192,8005,37.5
3245,43.75026,-71.58852,1927,24.4
3246,43.57239,-71.4775,17006,330.5
3249,43.55806,-71.38505,7785,77.5
3251,44.0796,-71.65276,1484,8.6
3253,43.63193,-71.49749,6677,68.8
3254,43.72505,-71.37782,5089,32.6
3255,43.3149,-72.02795,1957,21.1
3256,43.62425,-71.63514,2473,25.9
3257,43.41768,-71.99101,4503,73.8
3258,43.25744,-71.39956,2693,49.1
3259,43.87921,-71.44527,237,2.8
3260,43.36016,-71.92457,908,16.4
3261,43.21322,-71.20966,4653,63.8
3262,43.99885,-71.73813,1172,7.9
3263,43.29483,-71.31133,4094,64.6
3264,43.72967,-71.71159,6911,73.1
3266,43.79407,-71.89035,2075,7.3
3268,43.38505,-71.7574,1469,18.4
3269,43.53,-71.60219,2946,23.0
3273,43.30337,-71.92413,277,23.2
3275,43.15999,-71.41794,12115,108.7
3276,43.42783,-71.57514,9046,88.9
3278,43.29313,-71.82934,3024,18.4
3279,43.94468,-71.88231,810,6.6
3280,43.18339,-72.08979,1188,10.1
3281,43.08126,-71.72189,9141,59.8
3282,43.86006,-71.9295,1075,10.0
3284,43.49361,-72.03057,854,8.6
3285,43.92408,-71.64359,2763,21.3
3287,43.45168,-71.91795,1424,18.7
3290,43.12391,-71.12089,5304,44.3
3291,43.17976,-71.14205,0,0.0
3293,43.97696,-71.67721,68,18.2
3301,43.22423,-71.54342,33987,266.6
3303,43.29819,-71.67186,16368,93.2
3304,43.13078,-71.53066,8295,113.7
3307,43.32257,-71.44265,5683,46.7
3431,42.96785,-72.29862,25035,161.2
3440,43.06023,-71.97446,2622,32.4
3441,42.77737,-72.44263,389,34.8
3442,43.01268,-71.90781,1494,50.6
3443,42.8767,-72.46148,421,15.1
3444,42.89403,-72.07178,1614,22.5
3445,43.01555,-72.2137,699,13.8
3446,42.86163,-72.29639,6486,56.5
3447,42.7592,-72.14794,2317,25.8
3448,43.03996,-72.26448,719,16.7
3449,42.98222,-72.00037,1806,19.9
3450,42.94157,-72.09107,942,19.6
3451,42.80907,-72.50029,3987,75.0
3452,42.82922,-72.05962,5413,54.4
3455,42.89816,-72.18308,2148,34.9
3456,43.13092,-72.21505,848,12.6
3457,43.00282,-72.12933,720,9.5
3458,42.86906,-71.93797,6914,49.7
3461,42.75234,-72.01071,6482,67.4
3462,42.8949,-72.40507,1760,35.1
3464,43.08256,-72.11085,965,8.3
3465,42.82677,-72.18988,2034,45.0
3466,42.89525,-72.50964,1411,35.2
3467,42.96894,-72.43203,2146,23.1
3470,42.77869,-72.34413,5038,22.0
3561,44.33222,-71.80973,6031,46.6
3570,44.49953,-71.20396,9473,26.6
3574,44.25386,-71.59924,2545,10.8
3575,44.28946,-71.41722,0,0.0
3576,44.89839,-71.37178,2740,6.3
3579,44.95234,-71.04182,407,0.3
3580,44.17347,-71.69519,1479,6.5
3581,44.34227,-71.13413,3243,8.0
3582,44.59777,-71.43703,2218,10.4
3583,44.40148,-71.4583,1001,6.9
3584,44.48696,-71.54278,3439,21.4
3585,44.22538,-71.89703,2537,12.5
3586,44.22058,-71.7963,625,14.4
3588,44.60545,-71.23204,1674,5.8
3590,44.74195,-71.51485,1140,4.0
3592,45.1128,-71.25493,972,1.0
3593,44.29816,-71.31774,423,1.2
3595,44.30616,-71.527,715,7.5
3597,44.73439,-71.38243,553,4.7
3598,44.37998,-71.63179,3439,21.6
3601,43.23933,-72.29855,407,10.1
3602,43.13751,-72.32938,2415,15.2
3603,43.25339,-72.38059,5272,46.0
3604,43.13232,-72.38984,0,0.0
3605,43.22815,-72.18032,863,10.6
3607,43.19698,-72.26084,315,7.4
3608,43.07128,-72.40604,3053,34.4
3609,43.1441,-72.44512,618,265.7
3740,44.18025,-71.98626,1049,10.9
3741,43.67134,-72.01559,4102,20.7
3743,43.36026,-72.32489,13673,89.3
3745,43.47407,-72.32001,1771,16.3
3748,43.60207,-72.11713,4568,37.7
3750,43.70681,-72.19308,1139,27.8
3751,43.44363,-72.08394,382,73.8
3752,43.28909,-72.11489,982,17.0
3753,43.51534,-72.14798,3478,47.6
3755,43.72377,-72.19563,10563,139.7
3765,44.03452,-72.05231,667,56.0
3766,43.63491,-72.23819,10702,129.2
3768,43.80529,-72.11573,1672,12.0
3770,43.5336,-72.26469,576,50.5
3771,44.28443,-72.0098,807,14.0
3773,43.38484,-72.19898,7905,32.4
3774,44.09097,-71.9947,1606,23.6
3777,43.89548,-72.06672,1289,10.7
3779,43.97477,-72.03089,928,9.3
3780,44.03169,-71.97142,599,11.7
3781,43.5526,-72.28399,1917,15.5
3782,43.38962,-72.09149,3104,59.0
3784,43.63675,-72.30608,4057,188.2
3785,44.06525,-71.87017,2141,13.2
3801,43.07293,-70.8052,23231,377.3
3809,43.45321,-71.21184,3684,35.5
3810,43.52692,-71.27941,2269,37.2
3811,42.83693,-71.16042,7222,250.7
3812,44.08148,-71.29643,909,6.0
3813,44.09408,-71.04573,3897,15.3
3814,43.77341,-71.18717,2392,27.8
3816,43.69753,-71.24218,1441,21.0
3817,43.8885,-71.23358,1008,48.4
3818,43.97302,-71.25261,3930,18.0
3819,42.93012,-71.12197,4325,152.0
3820,43.18933,-70.88428,33150,469.1
3823,43.17488,-70.94089,2121,70.3
3824,43.11744,-70.91937,15054,259.3
3825,43.21366,-71.04227,9420,77.6
3826,42.88878,-71.12881,2944,331.8
3827,42.90691,-70.98774,3213,69.5
3830,43.63549,-70.99568,1733,70.7
3832,43.90249,-71.04859,423,6.7
3833,42.97464,-70.98885,22676,180.6
3835,43.36319,-71.07605,6800,71.4
3836,43.82608,-71.07118,1369,15.2
3837,43.42271,-71.32766,1684,32.6
3838,44.11257,-71.24036,1152,19.5
3839,43.26256,-70.98254,4150,203.6
3840,43.03853,-70.84803,4070,149.9
3841,42.88148,-71.17856,6282,233.7
3842,42.93941,-70.83697,16180,488.8
3844,42.92693,-70.88603,2357,73.5
3845,44.10317,-71.1271,1172,38.4
3846,44.18445,-71.18899,1043,6.1
3847,44.06875,-71.12162,198,93.1
3848,42.91562,-71.06647,6261,122.1
3849,43.89454,-71.13101,1451,25.2
3850,43.69739,-71.29983,320,42.9
3851,43.43606,-71.01633,4286,62.9
3852,43.4982,-70.97547,245,14.0
3853,43.63818,-71.29371,687,30.7
3854,43.06558,-70.72003,948,452.7
3855,43.46343,-71.14172,2735,25.6
3856,43.03916,-70.96627,2010,109.4
3857,43.0691,-70.95164,9431,289.2
3858,42.86839,-71.04357,4825,189.9
3860,44.0427,-71.12422,3780,62.8
3861,43.11931,-71.0068,4558,89.1
3862,42.97914,-70.83025,4563,126.6
3864,43.69044,-71.10631,2047,19.6
3865,42.84032,-71.09603,7850,286.2
3867,43.3031,-70.98891,22886,311.1
3868,43.31879,-70.9415,5830,257.3
3869,43.22092,-70.83995,2452,141.5
3870,43.0157,-70.76052,5092,163.2
3871,42.9807,-70.77358,459,319.1
3872,43.57225,-71.04249,3890,28.9
3873,42.93321,-71.1833,6590,182.6
3874,42.88689,-70.8607,8613,371.7
3875,43.89944,-71.18636,1052,24.8
3878,43.25335,-70.88555,12145,477.7
3882,43.74727,-71.04254,1758,18.3
3883,43.81252,-71.30789,556,11.8
3884,43.28018,-71.14885,4271,33.6
3885,43.01579,-70.90051,7742,197.6
3886,43.86399,-71.28783,1322,14.8
3887,43.48485,-71.0662,2007,41.2
3890,43.81528,-71.20581,52,12.2
3894,43.61109,-71.17788,6577,53.7
3897,43.90841,-71.32453,8,1.3
3901,43.30063,-70.84397,8094,83.3
3902,43.22246,-70.63788,2530,51.3
3903,43.14885,-70.786,6978,136.2
3904,43.11025,-70.73201,8310,293.9
3905,43.08481,-70.68449,1970,110.4
3906,43.3447,-70.77759,5275,53.2
3907,43.25474,-70.611,1264,119.5
3908,43.23838,-70.74795,7384,89.4
3909,43.16786,-70.68105,11021,120.7
3910,43.17374,-70.60842,0,0.0
3911,43.13424,-70.63695,322,350.6
4001,43.52991,-70.92078,2695,27.6
4002,43.49572,-70.67922,7695,44.8
4003,43.73362,-69.98724,90,33.5
4005,43.49591,-70.49537,24698,199.0
4006,43.44397,-70.34272,72,440.0
4008,44.03664,-69.86337,3115,32.7
4009,44.04791,-70.73632,5357,36.6
4010,43.93341,-70.91718,1743,15.3
4011,43.90068,-69.97607,22081,182.3
4015,43.96503,-70.5205,3656,45.1
4017,43.72974,-70.11317,568,61.3
4019,43.69149,-70.0999,54,25.1
4020,43.76811,-70.81028,1948,33.9
4021,43.79756,-70.26519,6629,124.6
4022,43.98055,-70.80718,1149,9.6
4024,43.83556,-70.67701,414,10.7
4027,43.40333,-70.91155,6569,46.1
4029,43.89479,-70.66007,2124,24.9
4030,43.59301,-70.69553,2795,70.2
4032,43.85561,-70.10085,8736,97.1
4037,44.09129,-70.94942,3949,18.7
4038,43.70343,-70.4581,18192,138.8
4039,43.88744,-70.34532,8004,75.5
4040,44.10922,-70.71784,2963,18.4
4041,43.86416,-70.82631,1757,17.9
4042,43.62953,-70.62453,4824,58.1
4043,43.39721,-70.57071,11692,128.6
4046,43.42027,-70.4921,8035,69.8
4047,43.73552,-70.91152,1704,11.2
4048,43.68862,-70.78642,3315,47.1
4049,43.7356,-70.70263,3971,36.5
4050,43.69148,-70.15714,300,80.8
4051,44.18945,-70.88477,1291,11.6
4055,43.97065,-70.61444,3949,47.9
4056,43.66066,-70.85875,131,28.7
4057,44.09563,-70.70177,180,211.3
4061,43.63409,-70.74312,3105,59.7
4062,43.79798,-70.40547,19041,157.6
4063,43.50145,-70.39551,565,297.2
4064,43.52635,-70.38985,8585,494.7
4066,43.77332,-69.96808,845,180.9
4068,43.84009,-70.9409,1566,19.2
4069,43.89918,-70.18191,1551,26.2
4071,43.89598,-70.48133,4922,51.4
4072,43.53898,-70.46236,20636,206.5
4073,43.41301,-70.74237,17385,177.8
4074,43.59103,-70.3683,22527,182.6
4076,43.55248,-70.83793,2954,29.4
4079,43.80343,-69.94972,4094,74.4
4083,43.46728,-70.81359,4710,181.0
4084,43.76637,-70.55893,7695,67.8
4085,43.7809,-70.62553,2822,71.8
4086,43.96145,-69.95872,9644,115.7
4087,43.56234,-70.74529,2122,41.2
4088,44.19352,-70.71906,1300,10.1
4090,43.32669,-70.63356,11544,77.3
4091,43.83035,-70.74858,751,14.3
4092,43.69542,-70.35389,20484,460.1
4093,43.64282,-70.53765,8451,80.5
4095,43.63925,-70.90749,1382,17.5
4096,43.7978,-70.1719,9006,259.4
4097,43.85123,-70.23636,4173,75.9
4101,43.6624,-70.2586,18128,3448.7
4102,43.65877,-70.30622,17642,1136.7
4103,43.69392,-70.2909,31705,1196.5
4105,43.74753,-70.2825,12557,165.5
4106,43.63081,-70.28972,26966,855.5
4107,43.5891,-70.23801,9581,249.0
4108,43.66057,-70.18901,788,250.2
4109,43.66732,-70.19984,188,58.5
4110,43.75834,-70.19905,1917,317.5
4210,44.08505,-70.24923,24294,158.1
4216,44.70046,-70.8142,602,1.7
4217,44.36726,-70.83364,3285,6.9
4219,44.40924,-70.59285,1228,7.7
4220,44.33511,-70.35286,3815,17.7
4221,44.47242,-70.29857,1072,14.2
4222,43.9644,-70.12954,4203,42.4
4224,44.58001,-70.40058,3077,15.9
4226,44.62555,-70.70823,73,5.7
4227,44.56866,-70.29471,16,42.5
4231,44.26438,-70.88777,297,3.4
4234,44.61624,-70.19359,0,0.0
4236,44.19036,-70.14461,4390,52.5
4237,44.49665,-70.7256,220,12.1
4238,44.20785,-70.37937,1175,22.1
4239,44.53062,-70.20935,4644,37.1
4240,44.09147,-70.16808,37886,428.4
4250,44.02582,-70.11706,4808,158.4
4252,44.02719,-70.06011,4908,170.7
4253,44.4079,-70.21503,1847,19.0
4254,44.43249,-70.14265,3076,60.4
4255,44.33505,-70.66863,676,6.9
4256,44.10294,-70.40733,3108,109.1
4257,44.57347,-70.51358,2772,45.9
4258,44.14829,-70.33794,2774,36.2
4259,44.22762,-70.00868,3493,46.5
4260,43.96409,-70.29589,5733,47.0
4261,44.5631,-70.91907,300,0.6
4263,44.29476,-70.13061,2371,22.9
4265,44.27542,-70.04276,645,42.5
4267,44.22478,-70.77084,17,14.6
4268,44.22842,-70.60651,5168,44.3
4270,44.11241,-70.51559,6200,30.4
4271,44.26099,-70.49871,0,0.0
4274,44.04634,-70.38999,5920,54.1
4275,44.68966,-70.63729,606,2.5
4276,44.53469,-70.61541,5918,33.3
4280,44.1215,-70.06152,6886,63.8
4281,44.2445,-70.48832,5268,49.9
4282,44.26709,-70.24291,5852,38.1
4284,44.34757,-70.0651,1096,23.0
4285,44.70625,-70.4523,513,3.3
4286,44.4032,-70.86019,0,0.0
4287,44.05812,-69.9694,3180,28.3
4289,44.32108,-70.53248,1901,29.7
4290,44.47354,-70.45058,1498,12.4
4292,44.37461,-70.44674,996,8.8
4294,44.62346,-70.27075,3978,28.7
4330,44.36387,-69.73729,26517,87.6
4341,44.25997,-69.55485,39,463.1
4342,44.07942,-69.73939,1639,20.8
4344,44.2588,-69.82125,3001,103.1
4345,44.19816,-69.7841,12363,66.5
4346,44.23469,-69.75068,1479,267.5
4347,44.29047,-69.81399,2570,169.2
4348,44.21521,-69.49922,3497,17.9
4349,44.43734,-70.07014,1343,17.8
4350,44.16266,-69.93942,3635,37.5
4351,44.33174,-69.86082,2464,44.3
4352,44.46478,-69.96225,1728,17.6
4353,44.2052,-69.6126,2343,19.3
4354,44.39602,-69.42709,1420,13.5
4355,44.38227,-69.94915,2628,34.9
4357,44.12366,-69.82883,3555,45.1
4358,44.41821,-69.53286,4475,34.7
4359,44.17947,-69.76134,375,196.4
4360,44.54741,-70.00299,562,8.9
4363,44.31101,-69.57807,2666,29.7
4364,44.31158,-69.96153,6153,76.3
4401,44.84711,-68.84654,44418,171.4
4406,45.2186,-69.57816,739,2.3
4408,44.9877,-68.23246,230,0.2
4410,45.08821,-68.90696,1180,11.1
4411,44.88634,-68.56672,1561,12.2
4412,44.78354,-68.73517,9654,244.6
4413,45.55647,-67.8274,225,0.6
4414,45.40654,-69.08568,1743,2.8
4415,45.35308,-69.05832,316,752.1
4416,44.62725,-68.75286,5503,36.8
4417,45.19923,-68.36728,386,1.6
4418,45.07572,-68.50689,1702,5.6
4419,44.7969,-69.03154,2901,30.6
4421,44.4111,-68.79524,1222,60.7
4422,45.07097,-69.03408,1189,11.3
4424,45.67003,-67.86144,1065,4.1
4426,45.1849,-69.15827,4975,16.0
4427,44.9805,-69.01063,2942,28.2
4428,44.80643,-68.55584,3374,21.9
4429,44.72039,-68.6171,4993,27.3
4430,45.64662,-68.58646,1545,84.4
4431,44.56453,-68.6678,45,215.9
4434,44.78529,-69.13385,1245,19.5
4435,44.96435,-69.13539,1132,11.3
4438,44.59856,-68.91904,1229,19.3
4441,45.68984,-69.32252,1866,0.7
4442,45.47446,-69.69538,132,0.7
4443,45.24412,-69.40572,2152,5.5
4444,44.72591,-68.94585,9322,52.2
4448,45.31208,-68.71977,1489,6.1
4449,44.99761,-68.88357,1144,11.8
4450,44.91593,-68.92797,1306,30.1
4451,45.6035,-68.21915,240,1.6
4453,45.18229,-68.78244,839,4.3
4454,45.5222,-67.52516,10,0.2
4455,45.3223,-68.27511,934,4.4
4456,44.88645,-68.9977,3012,38.7
4457,45.43432,-68.52821,5755,8.6
4459,45.58898,-68.33948,703,3.5
4460,45.64134,-68.52638,1144,5.8
4461,44.98057,-68.57243,3083,26.1
4462,45.86541,-68.93072,4462,2.5
4463,45.28117,-68.90569,2649,7.1
4464,45.29104,-69.50202,561,4.8
4468,45.0263,-68.72323,9163,28.8
4469,44.90251,-68.66624,3310,1494.6
4471,45.8912,-67.8471,597,2.4
4472,44.57334,-68.67736,1857,15.3
4473,44.88594,-68.71888,8383,186.9
4474,44.71501,-68.77901,3837,59.3
4475,45.1845,-68.58681,380,6.4
4476,44.47474,-68.70521,1127,10.9
4478,45.7299,-69.76857,491,0.7
4479,45.12755,-69.30688,1103,11.1
4481,45.24298,-69.10423,487,5.1
4485,45.362,-69.61562,205,1.9
4487,45.39371,-68.1006,742,1.3
4488,44.87586,-69.11143,1087,12.0
4489,44.91074,-68.69119,366,567.4
4490,45.39527,-67.82458,240,0.5
4491,45.56705,-67.51353,158,1.9
4492,45.34738,-67.6658,185,1.8
4493,45.23853,-68.53301,1790,10.1
4495,45.45464,-68.32985,273,2.4
4496,44.65839,-68.91189,3839,41.7
4497,45.7249,-68.06619,319,0.6
4530,43.89156,-69.8306,11564,155.2
4535,44.08778,-69.63436,829,15.3
4537,43.90241,-69.62498,1687,40.4
4538,43.85632,-69.62807,1688,144.0
4539,43.96429,-69.50513,1524,35.7
4541,43.88671,-69.48411,44,48.9
4543,44.03446,-69.49211,2249,69.8
4544,43.83316,-69.58997,872,89.6
4547,43.99388,-69.32779,1276,34.9
4548,43.81499,-69.74804,913,19.0
4551,44.00648,-69.42701,851,20.0
4553,44.04787,-69.57145,1773,23.6
4554,43.86348,-69.50481,562,53.3
4555,44.10597,-69.47687,1760,35.9
4556,43.96867,-69.62311,1344,28.7
4558,43.89974,-69.51499,291,20.2
4562,43.78758,-69.82764,1987,26.7
4563,44.0151,-69.25655,1407,28.2
4564,43.93089,-69.46761,477,24.5
4568,43.89652,-69.56153,487,36.1
4570,43.80844,-69.63088,0,0.0
4571,43.89949,-69.67516,517,96.0
4572,44.10984,-69.36956,5228,28.2
4573,43.95063,-69.55025,518,25.3
4574,44.2734,-69.39105,1618,16.4
4575,43.85383,-69.66016,355,117.0
4576,43.82244,-69.6671,521,39.4
4578,43.98136,-69.6926,4608,53.2
4579,43.96216,-69.76872,3135,34.5
4605,44.66038,-68.41623,14695,21.4
4606,44.57697,-67.70281,1077,9.8
4607,44.47689,-68.05228,1264,10.6
4609,44.38518,-68.27108,5198,47.5
4611,44.48771,-67.59633,451,31.0
4612,44.25954,-68.37722,557,51.2
4613,44.37498,-68.03593,114,29.4
4614,44.41819,-68.58223,2811,17.4
4616,44.28346,-68.57069,817,17.6
4617,44.36929,-68.73081,649,11.3
4619,45.13397,-67.22401,3087,34.7
4622,44.75555,-67.95143,1043,1.3
4623,44.70786,-67.70824,1125,3.7
4624,44.42438,-67.9877,213,14.1
4625,44.25041,-68.25503,65,10.5
4626,44.68494,-67.22169,528,4.4
4627,44.22275,-68.66581,1883,28.0
4628,44.87275,-67.28238,514,1.9
4630,44.8471,-67.47287,1294,5.6
4631,44.91373,-67.01834,1230,130.7
4634,44.63457,-68.22253,2218,9.2
